"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
16,"tt0133093","Mon Apr 22 18:23:19 2013","Mon Apr 22 18:23:19 2013","","The Matrix","Feature Film","The Wachowski Brothers, The Wachowski Brothers",10,8.7,136,"1999","action, sci_fi",1116148,"1999-03-31","http://www.imdb.com/title/tt0133093/","0133093"
1762,"tt0469641","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","World Trade Center","Feature Film","Oliver Stone",NA,6,129,"2006","drama, history, thriller",65319,"2006-08-09","http://www.imdb.com/title/tt0469641/","0469641"
1551,"tt0804461","Mon Apr 22 18:28:27 2013","Mon Apr 22 18:28:27 2013","","Death Sentence","Feature Film","James Wan",4,6.8,105,"2007","action, crime, drama, thriller",58000,"2007-08-01","http://www.imdb.com/title/tt0804461/","0804461"
2951,"tt0407265","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","Transamerica","Feature Film","Duncan Tucker",NA,7.5,103,"2005","adventure, comedy, drama",35281,"2005-02-14","http://www.imdb.com/title/tt0407265/","0407265"
7534,"tt1368491","Thu Apr 25 03:01:06 2013","Thu Apr 25 03:01:06 2013","","Undertow","Feature Film","Javier Fuentes-León",NA,7.8,100,"2009","drama, romance",4623,"2009-09-23","http://www.imdb.com/title/tt1368491/","1368491"
7114,"tt1403988","Thu Apr 25 02:59:57 2013","Thu Apr 25 02:59:57 2013","","The Romantics","Feature Film","Galt Niederhoffer",NA,5.1,95,"2010","comedy, drama, romance",9747,"2010-01-24","http://www.imdb.com/title/tt1403988/","1403988"
1993,"tt1059836","Mon Apr 22 18:29:32 2013","Mon Apr 22 18:29:32 2013","","Transit","Feature Film","Antonio Negret",NA,5.8,88,"2012","action, crime, thriller",8887,"2012-01-03","http://www.imdb.com/title/tt1059836/","1059836"
8895,"tt0102227","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Knight Rider 2000","TV Movie","Alan J. Levi",NA,4.8,91,"1991","action, adventure, sci_fi",1794,"1991-05-19","http://www.imdb.com/title/tt0102227/","0102227"
6349,"tt0109959","Mon Apr 22 18:42:41 2013","Mon Apr 22 18:42:41 2013","","Gunmen","Feature Film","Deran Sarafian",NA,5.2,94,"1993","action, comedy, crime, thriller",2581,"1993-05-21","http://www.imdb.com/title/tt0109959/","0109959"
4412,"tt0071607","Mon Apr 22 18:37:48 2013","Mon Apr 22 18:37:48 2013","","Herbie Rides Again","Feature Film","Robert Stevenson",NA,5.6,88,"1974","comedy, family, fantasy, romance",5096,"1974-02-12","http://www.imdb.com/title/tt0071607/","0071607"
1340,"tt0398017","Mon Apr 22 18:27:58 2013","Mon Apr 22 18:27:58 2013","","Derailed","Feature Film","Mikael Håfström",NA,6.6,108,"2005","drama, thriller",60898,"2005-11-11","http://www.imdb.com/title/tt0398017/","0398017"
4468,"tt0117608","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","Sgt. Bilko","Feature Film","Jonathan Lynn",NA,5.7,93,"1996","comedy",17051,"1996-03-29","http://www.imdb.com/title/tt0117608/","0117608"
9010,"tt0415322","Mon Apr 29 19:23:55 2013","Mon Apr 29 19:23:55 2013","","Tom Brown's Schooldays","TV Movie","David Moore",NA,7.6,93,"2005","drama",856,"2005-01-01","http://www.imdb.com/title/tt0415322/","0415322"
1190,"tt0999913","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Straw Dogs","Feature Film","Rod Lurie",NA,5.8,110,"2011","horror, thriller",25856,"2011-09-16","http://www.imdb.com/title/tt0999913/","0999913"
6157,"tt0092585","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","Assassination","Feature Film","Peter Hunt",NA,5,88,"1987","action, drama, thriller",1936,"1987-01-09","http://www.imdb.com/title/tt0092585/","0092585"
2663,"tt0078869","Mon Apr 22 18:31:47 2013","Mon Apr 22 18:31:47 2013","","The Black Hole","Feature Film","Gary Nelson",NA,5.9,98,"1979","action, adventure, family, sci_fi",17717,"1979-12-18","http://www.imdb.com/title/tt0078869/","0078869"
4439,"tt0095800","Mon Apr 22 18:37:48 2013","Mon Apr 22 18:37:48 2013","","The Bear","Feature Film","Jean-Jacques Annaud",NA,7.7,96,"1988","adventure, family, drama",12332,"1988-10-19","http://www.imdb.com/title/tt0095800/","0095800"
3318,"tt0134619","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","Disturbing Behavior","Feature Film","David Nutter",NA,5.5,84,"1998","horror, mystery, sci_fi, thriller",16667,"1998-07-24","http://www.imdb.com/title/tt0134619/","0134619"
2736,"tt0160399","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Impostor","Feature Film","Gary Fleder",6,6.2,95,"2001","drama, sci_fi, thriller",19410,"2001-10-27","http://www.imdb.com/title/tt0160399/","0160399"
6150,"tt0088851","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","The Bride","Feature Film","Franc Roddam",NA,5.3,118,"1985","fantasy, horror, romance, sci_fi",2223,"1985-08-16","http://www.imdb.com/title/tt0088851/","0088851"
6558,"tt0071459","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","One or the Other","Feature Film","Wolfgang Petersen",NA,7,105,"1974","action, romance, thriller",170,"1974-04-22","http://www.imdb.com/title/tt0071459/","0071459"
4033,"tt0072933","Mon Apr 22 18:36:44 2013","Mon Apr 22 18:36:44 2013","","Emmanuelle II","Feature Film","Francis Giacobetti",NA,4.6,83,"1975","drama",2132,"1975-12-15","http://www.imdb.com/title/tt0072933/","0072933"
932,"tt0368447","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","The Village","Feature Film","M. Night Shyamalan",6,6.5,108,"2004","drama, mystery, romance, thriller",184816,"2004-07-26","http://www.imdb.com/title/tt0368447/","0368447"
6380,"tt0078398","Mon Apr 22 18:42:42 2013","Mon Apr 22 18:42:42 2013","","Ilsa the Tigress of Siberia","Feature Film","Jean Lafleur",NA,4.9,90,"1977","horror",1204,"1977-09-30","http://www.imdb.com/title/tt0078398/","0078398"
4517,"tt0885415","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","The Flight Before Christmas","Feature Film","Michael Hegner, Kari Juusonen",NA,6.2,80,"2008","animation, adventure, family, fantasy",2297,"2008-09-22","http://www.imdb.com/title/tt0885415/","0885415"
1220,"tt1462758","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Buried","Feature Film","Rodrigo Cortés",7,7,95,"2010","drama, mystery, thriller",111098,"2010-01-23","http://www.imdb.com/title/tt1462758/","1462758"
7760,"tt0108330","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","This Boy's Life","Feature Film","Michael Caton-Jones",NA,7.3,115,"1993","biography, drama",32238,"1993-04-09","http://www.imdb.com/title/tt0108330/","0108330"
6268,"tt0068424","Mon Apr 22 18:42:39 2013","Mon Apr 22 18:42:39 2013","","The Creeping Flesh","Feature Film","Freddie Francis",NA,6.3,94,"1973","horror, sci_fi",2017,"1973-02-12","http://www.imdb.com/title/tt0068424/","0068424"
7922,"tt0112637","Mon Apr 29 17:39:18 2013","Mon Apr 29 17:39:18 2013","","Carrington","Feature Film","Christopher Hampton",NA,6.8,121,"1995","biography, drama",4263,"1995-05-02","http://www.imdb.com/title/tt0112637/","0112637"
8908,"tt0106104","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Prime Suspect 3","Mini-Series","David Drury",NA,8.3,207,"1993","crime, drama, mystery",1770,"1993-12-19","http://www.imdb.com/title/tt0106104/","0106104"
132,"tt2243537","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","A Haunted House","Feature Film","Michael Tiddes",NA,5.1,86,"2013","comedy, horror",32240,"2013-01-11","http://www.imdb.com/title/tt2243537/","2243537"
6809,"tt0200550","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Coyote Ugly","Feature Film","David McNally",4,5.6,100,"2000","comedy, drama, music, romance",86353,"2000-07-31","http://www.imdb.com/title/tt0200550/","0200550"
4553,"tt0192194","Mon Apr 22 18:37:50 2013","Mon Apr 22 18:37:50 2013","","Julien Donkey-Boy","Feature Film","",NA,6.6,94,"1999","comedy, drama",5144,"1999-09-07","http://www.imdb.com/title/tt0192194/","0192194"
7555,"tt0081613","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","The Tempest","Feature Film","Derek Jarman",NA,6.6,95,"1979","drama",655,"1979-09-13","http://www.imdb.com/title/tt0081613/","0081613"
5578,"tt0073075","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","The Great Waldo Pepper","Feature Film","George Roy Hill",NA,6.6,107,"1975","adventure, drama",4107,"1975-03-13","http://www.imdb.com/title/tt0073075/","0073075"
4453,"tt0100740","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","Tales from the Darkside: The Movie","Feature Film","John Harrison",NA,6.2,93,"1990","comedy, horror, thriller",10051,"1990-05-04","http://www.imdb.com/title/tt0100740/","0100740"
2426,"tt0806147","Mon Apr 22 18:30:55 2013","Mon Apr 22 18:30:55 2013","","Extreme Movie","Feature Film","Adam Jay Epstein, Andrew Jacobson",NA,3.8,86,"2008","comedy",9328,"2008-12-05","http://www.imdb.com/title/tt0806147/","0806147"
647,"tt1433108","Mon Apr 22 18:26:03 2013","Mon Apr 22 18:26:03 2013","","Faster","Feature Film","George Tillman Jr.",NA,6.5,98,"2010","action, crime, drama, thriller",77136,"2010-11-24","http://www.imdb.com/title/tt1433108/","1433108"
4947,"tt0162973","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Get Real","Feature Film","Simon Shore",NA,7.7,108,"1998","comedy, drama, romance",10102,"1998-08","http://www.imdb.com/title/tt0162973/","0162973"
1713,"tt0272152","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","K-PAX","Feature Film","Iain Softley",4,7.4,120,"2001","drama, sci_fi",140094,"2001-10-22","http://www.imdb.com/title/tt0272152/","0272152"
9114,"tt0788026","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Beau Brummell: This Charming Man","TV Movie","Philippa Lowthorpe",NA,6.8,78,"2006","drama, history",421,"2006-06-19","http://www.imdb.com/title/tt0788026/","0788026"
5438,"tt0110305","Mon Apr 22 18:40:19 2013","Mon Apr 22 18:40:19 2013","","Lassie","Feature Film","Daniel Petrie",NA,5.8,94,"1994","family, adventure",3562,"1994-07-22","http://www.imdb.com/title/tt0110305/","0110305"
6587,"tt0074702","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","J.A. Martin photographe","Feature Film","Jean Beaudin",NA,8.2,100,"1977","drama",212,"1977-02-11","http://www.imdb.com/title/tt0074702/","0074702"
5854,"tt0143746","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Molly","Feature Film","John Duigan",NA,5.8,102,"1999","comedy, drama, romance",2227,"1999-07","http://www.imdb.com/title/tt0143746/","0143746"
3519,"tt0472050","Mon Apr 22 18:34:45 2013","Mon Apr 22 18:34:45 2013","","Bart Got a Room","Feature Film","Brian Hecker",NA,5.7,80,"2008","comedy",3794,"2008-04-25","http://www.imdb.com/title/tt0472050/","0472050"
3324,"tt0195234","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Saving Grace","Feature Film","Nigel Cole",NA,6.9,93,"2000","comedy, crime",14858,"2000-01-24","http://www.imdb.com/title/tt0195234/","0195234"
6673,"tt1814621","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Admission","Feature Film","Paul Weitz",NA,5.7,107,"2013","comedy, drama, romance",26987,"2013-03-22","http://www.imdb.com/title/tt1814621/","1814621"
2397,"tt1241329","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","The River Why","Feature Film","Matthew Leutwyler",NA,5.9,101,"2010","drama, romance",2293,"2010-04-09","http://www.imdb.com/title/tt1241329/","1241329"
8168,"tt0104597","Mon Apr 29 17:40:14 2013","Mon Apr 29 17:40:14 2013","","Katharine Hepburn: All About Me","Documentary","David Heeley",NA,8.3,70,"1993","documentary, biography",413,"1993-01-18","http://www.imdb.com/title/tt0104597/","0104597"
2946,"tt0315297","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","Twisted","Feature Film","Philip Kaufman",NA,5.2,97,"2004","crime, drama, mystery, thriller",16400,"2004-02-23","http://www.imdb.com/title/tt0315297/","0315297"
4967,"tt0097390","Mon Apr 22 18:38:56 2013","Mon Apr 22 18:38:56 2013","","Fright Night Part 2","Feature Film","Tommy Lee Wallace",NA,5.9,104,"1988","comedy, horror, thriller",7654,"1988-10","http://www.imdb.com/title/tt0097390/","0097390"
7769,"tt0432402","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Factory Girl","Feature Film","George Hickenlooper",NA,6.4,90,"2006","biography, drama",17711,"2006-12-29","http://www.imdb.com/title/tt0432402/","0432402"
3049,"tt0076584","Mon Apr 22 18:33:24 2013","Mon Apr 22 18:33:24 2013","","The Inglorious Bastards","Feature Film","Enzo G. Castellari",NA,6.6,99,"1978","action, adventure, comedy, drama, war",7033,"1978-02-08","http://www.imdb.com/title/tt0076584/","0076584"
5259,"tt0115493","Mon Apr 22 18:39:51 2013","Mon Apr 22 18:39:51 2013","","Alaska","Feature Film","Fraser C. Heston",NA,5.7,109,"1996","adventure, family",4110,"1996-08-14","http://www.imdb.com/title/tt0115493/","0115493"
9053,"tt0082077","Mon Apr 29 19:24:18 2013","Mon Apr 29 19:24:18 2013","","Bitter Harvest","TV Movie","Roger Young",NA,7,94,"1981","drama",209,"1981-05-04","http://www.imdb.com/title/tt0082077/","0082077"
798,"tt1201167","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","Funny People","Feature Film","Judd Apatow",4,6.4,146,"2009","comedy, drama",97781,"2009-07-20","http://www.imdb.com/title/tt1201167/","1201167"
1418,"tt1928330","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Bad Ass","Feature Film","Craig Moss",NA,5.5,90,"2012","action, comedy, crime",14817,"2012-04-13","http://www.imdb.com/title/tt1928330/","1928330"
3520,"tt0811106","Mon Apr 22 18:34:45 2013","Mon Apr 22 18:34:45 2013","","The Ten","Feature Film","David Wain",NA,5.1,96,"2007","comedy",15083,"2007-01-19","http://www.imdb.com/title/tt0811106/","0811106"
6652,"tt1595656","Mon Apr 22 22:45:11 2013","Mon Apr 22 22:45:11 2013","","To the Wonder","Feature Film","Terrence Malick",NA,6,112,"2012","drama, romance",19159,"2012-09-02","http://www.imdb.com/title/tt1595656/","1595656"
2873,"tt0092493","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","Crocodile Dundee II","Feature Film","John Cornell",NA,5.5,108,"1988","action, adventure, comedy",42146,"1988-05-20","http://www.imdb.com/title/tt0092493/","0092493"
